|character|text|type
501||"Harvey looks over at Scott in the distance, sharing a laugh
with his buddies."|stage direction
502||SUSAN|unknown
503|HARVEY|Dad.|speech
504|HARVEY|"Long way to come to see two
American kids get married."|speech
505||Susan looks at her father, a little irked.|stage direction
506|SUSAN|Sorry for the inconvenience, Dad.|speech
507||25.|unknown
508||Harvey looks at his daughter.|stage direction
509||HARVEY|unknown
510|SUSAN|Sorry.|speech
511||Beat.|stage direction
512|SUSAN|Have you seen mum yet?|speech
513|HARVEY|No. They're here?|speech
514|SUSAN|Yes. They're over by our table.|speech
515||Harvey looks over.|stage direction
516|SUSAN (CONT'D)|Please Daddy.|speech
517||HARVEY|unknown
518|SUSAN (CONT'D)|What?|speech
519||(beat)|location
520|SUSAN (CONT'D)|I'll be good.|speech
521||"Just then, they are approached by Scott guiding some friends
over to say hello."|stage direction
522|SCOTT|Look who i've got!|speech
523||"Susan's girlfriends shriek with delight as they approach.
Susan turns to greet them."|stage direction
524|HARVEY|"I'll speak to you later Suz. You
enjoy your friends."|speech
525||As Susan greets her friends, Harvey retreats.|stage direction
526||INT. PUB - NIGHT|location
527||"Kate rejoins the others. Oonagh and Matt are standing. Matt
has his jacket on."|stage direction
528||(to Kate)|location
529|OONAGH|"We've gotta go. Problem at home.
Baby-sitter just rang. Nothing
serious."|speech
530||"26.
OONAGH (CONT'D)"|unknown
531||(beat)|location
532|(MORE)|But you guys stay.|speech
533||"Kate makes eyes at Oonagh, who shrugs innocently. Oonagh goes
to kiss Kate, while Matt says goodbye to Simon."|stage direction
534||OONAGH (CONT'D)|unknown
535||(under breath)|location
