|character|text|type|character_clean|gender
1910||"The smile is as cold and as sharp as the knife that flicks
from his hand.
The Leader raises his gun just when the knife sinks into his
shoulder.
Howling in pain, he drops the gun."|stage direction||
1911|LEADER|Damn you!  Damn you!|speech|LEADER|M
1912||V smiles into the spot of his flashlight.|stage direction||
1913|LEADER|"Conrad?  Is that you?  You're
working with Finch, aren't you?
And Creedy!  You're all in this
together!"|speech|LEADER|M
1914||V closes in.|stage direction||
1915|LEADER|Who are you?|speech|LEADER|M
1916|V|"You, most of all, should know,
Leader.  You created me.  Without
you, I would never be.  More than
life, Leader, you gave me purpose."|speech|V|F
1917||V draws his final blade.|stage direction||
1918|V|"""He that killeth with the sword,
shall be killed with the sword."""|speech|V|F
1919||V raises the knife.|stage direction||
1920|LEADER|Noooo!|speech|LEADER|M
1921|FINCH|Don't move!|speech|FINCH|M
1922||"V and the Leader turn to find Finch aiming a machine gun at
V."|stage direction||
1923|LEADER|Mr. Finch!  Oh god, Mr. Finch!|speech|LEADER|M
1924|FINCH|Drop the knife.|speech|FINCH|M
1925||V does and Susan begins an almost hysterical laugh.|stage direction||
1926|LEADER|"Oh, I knew it, Mr. Finch.  I knew
you wouldn't desert me.  You're a
good man, Finch.  A damn good man."|speech|LEADER|M
1927|FINCH|"No, Mr. Susan.  No, I'm not.  I'm a
man who does his job and does what
he's told.  For twenty seven years,
that's all I've been."|speech|FINCH|M
1928||He steps toward V, staring into his smiling black eyes.|stage direction||
1929|LEADER|"Careful, Mr. Finch.  He's quick as
the devil."|speech|LEADER|M
1930||Finch ignores the Leader.|stage direction||
1931|FINCH|"I've read Delia's diary over and
over all year.  It sickens me but I
am unable to judge her.  I am as
guilty as she."|speech|FINCH|M
1932|LEADER|"Mr. Finch, what are you doing?
Shoot him.  Kill the bastard,
Finch."|speech|LEADER|M
1933|FINCH|"I have no excuse.  I did what I was
told to do."|speech|FINCH|M
1934|LEADER|"Finch, I order you to shoot him!
Finch!"|speech|LEADER|M
1935|FINCH|"My job was to find you and catch
you.  I've done my job.  I've done
it for the last time.  I'm tired of
it.  I'm tired of it all."|speech|FINCH|M
1936||He tosses the gun to the Leader.|stage direction||
1937|FINCH|Kill him yourself if you can.|speech|FINCH|M
1938||The Leader seethes, his eyes boring into Finch.|stage direction||
1939|FINCH|Thank you, V.  And goodbye.|speech|FINCH|M
1940|V|Goodbye, Mr. Finch.|speech|V|F
1941||"The machine gun burst shatters the quiet concrete silence.
Finch falls dead at V's feet."|stage direction||
1942|LEADER|"I warned you, Finch, the penalty
for treason is death."|speech|LEADER|M
1943||He aims the gun at V.|stage direction||
1944|LEADER|Are you ready to die?|speech|LEADER|M
1945|V|The real question is, are you?|speech|V|F
1946||The Leader laughs.|stage direction||
1947|LEADER|"Do you really believe you can pick
up that knife before I pull this
trigger?"|speech|LEADER|M
1948|V|No.  But I don't have to.|speech|V|F
1949||"Almost casually, V bends down to pick up the knife --
The Leader screams and fires.
Bullets knock V back a bit but he continues, grabbing the
knife and standing.
Eyes widening with disbelief, the Leader fires another blast
as V begins walking towards him.
The machine gun roars, bullets shredding out through the back
of V's cloak as he continues with short deliberate steps
until --
The hammer clicks against the pin.  The gun is empty.
V stands before him."|stage direction||
1950|V|"You see?  You cannot kill me.
There is no flesh and blood within
this cloak to kill.  There is only
an idea."|speech|V|F
1951||V smiles.|stage direction||
1952|V|And ideas are bulletproof.|speech|V|F
1953||"The Leader screams.
V drives the knife into his heart, killing him instantly.
V stands alone amidst the carnage and seeping pools of red.
His body wavers.  He takes his hands out from beneath his
cloak and reveals his gloves, wet with blood."|stage direction||
1954||INT.  CONRAD'S HOUSE|location||
1955||The front door opens and Helen enters.|stage direction||
1956|HELEN|"Creedy?  Creedy, you dumb bastard,
you left your car parked in front."|speech|HELEN|F
1957||She walks up the stairs to the bedroom.|stage direction||
1958|HELEN|What did I tell you?  Creedy.|speech|HELEN|F
1959||INT.  BEDROOM|location||
1960||"She steps into the room, her sole and heel sinking into the
plush carpet soaked with blood."|stage direction||
1961|HELEN|Oh my god.|speech|HELEN|F
1962||"When she sees Creedy's head mashed open, she covers her
mouth."|stage direction||
1963|CONRAD|Helen...|speech|CONRAD|M
1964||Conrad has propped himself against the bed.|stage direction||
1965|HELEN|Conrad!  What have you done?|speech|HELEN|F
1966|CONRAD|"I won, Helen.  I did it.  I won.
I'm the better man."|speech|CONRAD|M
1967||He crawls toward her, slipping on the wet carpet.|stage direction||
1968|CONRAD|"We've been through a bad patch,
Helen.  But now, he's gone...
There's nothing to come between
us..."|speech|CONRAD|M
1969||He reaches for her foot, his hand gloved with wet red.|stage direction||
1970|HELEN|"Don't touch me!  You stupid piece
of shit!  You've ruined it!  I had
it all planned perfectly and you've
ruined it!"|speech|HELEN|F
1971||She checks her watch; two hours to midnight.|stage direction||
1972|HELEN|"I have to get out of here!  I have
to get away!"|speech|HELEN|F
1973||Conrad seizes hold of her ankle.|stage direction||
1974|CONRAD|Helen --|speech|CONRAD|M
1975|HELEN|No!  Let go!  Now!|speech|HELEN|F
1976||"The look in his eyes frightens her.  She tries to kick free
of him but he won't let go.  Twisting, she reaches for the
door but slips on the carpet."|stage direction||
1977|HELEN|Conrad, damn you!  Let me go!|speech|HELEN|F
1978|CONRAD|"No, Helen, you're not leaving me...
not this time... not ever."|speech|CONRAD|M
1979||He crawls up her body still clutching the bloody knife.|stage direction||
1980|HELEN|"No, please!  Oh god, no!  Oh god,
please help me!"|speech|HELEN|F
1981||Conrad raises the knife.|stage direction||
1982|CONRAD|"No one can help us, Helen.  God is
dead."|speech|CONRAD|M
1983||The knife falls.|stage direction||
1984||INT.  SHADOW GALLERY|location||
1985||Evey hears V on the spiral staircase.|stage direction||
1986|EVEY|V?|speech|EVEY|F
1987||"Scarlet footprints trail behind V as he struggles down the
stairs."|stage direction||
1988|EVEY|You came back.|speech|EVEY|F
1989||"He nods and then collapses, rolling down the rest of the
stairs."|stage direction||
1990|EVEY|V!  V!|speech|EVEY|F
1991||"Running to him, she falls to his side.  His clothes are slick
with blood."|stage direction||
1992|EVEY|Oh god, what happened?|speech|EVEY|F
1993|V|Evey...|speech|V|F
1994|EVEY|You need a doctor.|speech|EVEY|F
1995|V|It's too late for that...|speech|V|F
1996|EVEY|No, don't say that!|speech|EVEY|F
1997|V|"Evey, listen to me.  I've not long
and there are things that must be
said."|speech|V|F
1998||His voice strains beneath the mask.|stage direction||
1999|V|"I have done that which I came to
do.  Now, it is time for me to rest
and with me the past will, at last,
find peace."|speech|V|F
2000||Trembling, Evey holds him.|stage direction||
2001|V|"But the world, the world is not
saved... Do not think that, when
the fires die and the smoke clears,
there is no miracle... there is
only a path... upon which they must
learn to rule themselves."|speech|V|F
2002|EVEY|Yes, they need you, V.|speech|EVEY|F
2003|V|"Not me, Evey, not me.  I told you I
am the villain.  The destroyer...
But yes, they will need help..."|speech|V|F
2004||He reaches up and wipes a tear from her cheek.|stage direction||
2005|V|"I kept my promise to you, Evey...
Now you must promise me."|speech|V|F
2006|EVEY|What?|speech|EVEY|F
2007|V|"Promise me... you will discover the
face under this mask... but you
will never look beneath it."|speech|V|F
2008|EVEY|I don't understand.|speech|EVEY|F
2009|V|Promise me.  Please...|speech|V|F
2010|EVEY|I promise.|speech|EVEY|F
2011|V|"Sweet Eve.  Wherever I shall go, I
shall always love you."|speech|V|F
2012|EVEY|V, you are not going anywhere!|speech|EVEY|F
2013|V|"Midnight... Midnight.  Eve... Make
them remember..."|speech|V|F
2014|EVEY|You're not going to die, V!|speech|EVEY|F
2015|V|"Let me be there, Evey, when it
begins... Please, let me hear the
music, one last time... my music..."|speech|V|F
2016|EVEY|I won't let you die!|speech|EVEY|F
2017|V|I know you won't... I know...|speech|V|F
2018|EVEY|V!|speech|EVEY|F
2019|V|My love... Ave Atque vale...|speech|V|F
2020||"Holding him as tight as she can, she feels his life drain
away, slipping through her arms in the way the last grains of
sand pour through the neck of the hourglass.
She buries her face beside his and weeps."|stage direction||
2021||EXT.  CITY STREET|location||
2022||"An enormous crowd has begun to gather in the streets
surrounding the New Government Building.  With the crowd, a
restlessness swells against each barricade erected by the
military.
A sergeant stands on an armored car, speaking through a
megaphone."|stage direction||
2023|SERGEANT|"Return to your homes!  There is
nothing to see!  The terrorist is
dead!"|speech|SERGEANT|?
2024|RABBLE ROUSER 1|He ain't dead!|speech|RABBLE ROUSER 1|?
2025|RABBLE ROUSER 2|He'll be here, just like he said!|speech|RABBLE ROUSER 2|?
2026||INT.  SHADOW GALLERY|location||
2027||"Evey huddles against the stair railing, her face tear
stained, staring at the lifeless body of V."|stage direction||
2028|EVEY (V.O.)|"I remember... I remember staring at
the mask, at that smile."|speech|EVEY|F
2029||She touches the mask, her fingers finding its edge.|stage direction||
2030|EVEY (V.O.)|"Part of me couldn't believe he was
dead and maybe that was why.  The
smile was still the same.
It made me want to tear it off so I
could see the face, so I could see
that he was dead."|speech|EVEY|F
2031||Her fingers stop.|stage direction||
2032|EVEY (V.O.)|But I had promised.|speech|EVEY|F
2033|V (V.O.)|"You will discover the face under
this mask but you will never look
beneath it."|speech|V|F
2034|EVEY (V.O.)|"I began to try to imagine his face.
Of course, I had long pictured my
father behind that smile but I knew
in my heart that V was not my
father."|speech|EVEY|F
2035||Evey stares into the eyes, the dark, empty eyes.|stage direction||
2036|EVEY (V.O.)|"Yet every time I pictured another
face, any face, something was lost,
something important was somehow
diminished.  V was more than a
face.  V was V."|speech|EVEY|F
2037||Her expression changes.|stage direction||
2038|EVEY (V.O.)|"And then, quite suddenly, quite
naturally, I realized whose face
must be beneath that mask.  It was
the only face that mattered."|speech|EVEY|F
2039|EVEY|I won't let you die.|speech|EVEY|F
2040|V (V.O.)|I know you won't... I know.|speech|V|F
2041||A small smile creeps across her face.|stage direction||
2042||EXT.  CITY STREET|location||
2043||"Midnight approaches and the crowd feels it.  Spilling
everywhere, they fill the streets like a flood."|stage direction||
2044||INT.  TRAIN CAR|location||
2045||"Evey sets a final violet carson on the chest of V.  He is
lying on a bed made of gelignite, covered in roses.
Touching his mask, she bends over him."|stage direction||
2046|EVEY|Goodbye, my love.|speech|EVEY|F
2047||"Tenderly, she presses her lips to the smile, her eyes
closing, her final tears blinking free.
She backs away and V smiles, his lips wet with her kiss, his
cheek wet with her tears."|stage direction||
2048|EVEY (V.O.)|"""Ave Atque vale."""|speech|EVEY|F
2049||"On the train platform, Evey reaches through the window and
starts the train."|stage direction||
2050|EVEY (V.O.)|I looked it up the next morning.|speech|EVEY|F
2051||The wheels churn as the train lurches forward.|stage direction||
2052|EVEY (V.O.)|"""Hail and farewell."""|speech|EVEY|F
2053|V (V.O.)|"""Make them remember..."""|speech|V|F
2054||She watches the train disappear into the tunnel.|stage direction||
2055|EVEY|They will, my love.  They will.|speech|EVEY|F
2056||EXT.  CITY STREET|location||
2057||"The crowd surges against a barricade when a voice cries out
across the city echoing through the megaphone on every
corner."|stage direction||
2058|EVEY (V.O.)|"""Remember, remember, the fifth of
November!"""|speech|EVEY|F
2059||"High above the gathered mass, a masked figure steps out onto
a roof parapet.
The crowd explodes."|stage direction||
2060||INT.  SUBWAY|location||
2061||The train barrels along, screaming against its rusted rails.|stage direction||
2062||EXT.  ROOFTOP|location||
2063||"Dressed as V, Evey stands on the roof's edge, speaking into a
microphone."|stage direction||
2064|EVEY|"I have come here tonight to keep a
promise.  A promise that is over
four hundred years old.  Tonight I
am here to give you your freedom!"|speech|EVEY|F
2065||Again, the crowd bursts into a frenzy.|stage direction||
2066|EVEY|"Since mankind's dawn a handful of
oppressors have accepted the
responsibility over our lives,
responsibility that we should have
accepted ourselves.  By doing so,
they took our power.  By doing
nothing, we gave it away."|speech|EVEY|F
2067||The voice booms over the mesmerized crowd.|stage direction||
2068|EVEY|"Tonight, our world will change.
Our leaders will be gone and we
must choose what comes next.  A
return to the chains of others or
lives of our own.  A world of the
past or one of the future."|speech|EVEY|F
2069||"She feels the sea of humanity beneath her, almost channeling
their energy."|stage direction||
2070|EVEY|"Let us choose carefully, London,
and when we do, let us mark well
and remember, remember this fifth
of November!"|speech|EVEY|F
